file,category,upstream_repository,upstream_url,upstream_path,upstream_revision,differing_lines,notice
cpu_cva6/Flist.cva6_gate,unscanned,,,,,,"build, wave or ignore file without a source extension; not included in the content matching"
cpu_cva6/acc_dispatcher.sv,include-path,cva6,https://github.com/openhwgroup/cva6,core/acc_dispatcher.sv,commit 7cd183b710d1 (2023-10-18) .. before 37427a75a91e (2024-01-17),,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
cpu_cva6/alu.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/alu.sv,commit e5d86993dfc1 (2023-12-07) .. before 3afe870d78ab (2024-01-15),,
cpu_cva6/amo_buffer.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/amo_buffer.sv,commit 7cd183b710d1 (2023-10-18) .. before aed4ed7c2350 (2024-03-13),,
cpu_cva6/ariane_regfile.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/ariane_regfile.sv,20240827.feature.interconnect..v5.3.0,,
cpu_cva6/ariane_regfile_ff.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/ariane_regfile_ff.sv,20240827.feature.interconnect..v5.3.0,,
cpu_cva6/ariane_regfile_fpga.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/ariane_regfile_fpga.sv,20240827.feature.interconnect..v5.1.0,,
cpu_cva6/axi_shim.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/axi_shim.sv,commit 738d53af1c34 (2023-12-13) .. before 4817575de929 (2024-03-18),,
cpu_cva6/branch_unit.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/branch_unit.sv,commit 2b3392690044 (2023-12-19) .. before fa101fae7a19 (2024-01-25),,
cpu_cva6/cache_subsystem/amo_alu.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/amo_alu.sv,20240827.feature.interconnect..v5.3.0,,
cpu_cva6/cache_subsystem/axi_adapter.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/axi_adapter.sv,commit c51819dcbdf3 (2023-12-04) .. before bd4b57cc64b0 (2024-03-18),,
cpu_cva6/cache_subsystem/cache_ctrl.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/cache_ctrl.sv,commit 8ef0d66d655a (2023-12-06) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cache_subsystem/cva6_icache.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/cva6_icache.sv,v5.0.0,214,adapted for the PKU_2602 SoC integration (214 differing lines against the upstream version)
cpu_cva6/cache_subsystem/cva6_icache_axi_wrapper.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/cva6_icache_axi_wrapper.sv,commit 7cd183b710d1 (2023-10-18) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cache_subsystem/miss_handler.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/miss_handler.sv,commit c0a30e1c852b (2023-12-06) .. before 49cdc9045c08 (2024-01-15),,
cpu_cva6/cache_subsystem/std_cache_subsystem.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/std_cache_subsystem.sv,commit 7cd183b710d1 (2023-10-18) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cache_subsystem/std_nbdcache.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/std_nbdcache.sv,v5.0.0,123,adapted for the PKU_2602 SoC integration (123 differing lines against the upstream version)
cpu_cva6/cache_subsystem/tag_cmp.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/tag_cmp.sv,commit 7cd183b710d1 (2023-10-18) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cache_subsystem/wt_axi_adapter.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_axi_adapter.sv,v5.0.0,94,adapted for the PKU_2602 SoC integration (94 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_cache_subsystem.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_cache_subsystem.sv,v5.0.0,97,adapted for the PKU_2602 SoC integration (97 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_dcache.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_dcache.sv,v5.0.0,157,adapted for the PKU_2602 SoC integration (157 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_dcache_ctrl.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_dcache_ctrl.sv,v5.0.0,70,adapted for the PKU_2602 SoC integration (70 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_dcache_mem.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_dcache_mem.sv,v5.0.0,257,adapted for the PKU_2602 SoC integration (257 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_dcache_missunit.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_dcache_missunit.sv,commit c51819dcbdf3 (2023-12-04) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cache_subsystem/wt_dcache_wbuffer.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_dcache_wbuffer.sv,v5.0.0,224,adapted for the PKU_2602 SoC integration (224 differing lines against the upstream version)
cpu_cva6/cache_subsystem/wt_l15_adapter.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cache_subsystem/wt_l15_adapter.sv,commit 7cd183b710d1 (2023-10-18) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/commit_stage.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/commit_stage.sv,commit 79634482874c (2023-11-21) .. before 3f8649ec7ed3 (2024-02-08),,
cpu_cva6/compressed_decoder.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/compressed_decoder.sv,commit 25f85a56989a (2023-11-16) .. before 3afe870d78ab (2024-01-15),,
cpu_cva6/controller.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/controller.sv,commit 79634482874c (2023-11-21) .. before 3f8649ec7ed3 (2024-02-08),,
cpu_cva6/csr_buffer.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/csr_buffer.sv,commit 7cd183b710d1 (2023-10-18) .. before f332688fc015 (2024-02-23),,
cpu_cva6/csr_regfile.sv,large,cva6,https://github.com/openhwgroup/cva6,core/csr_regfile.sv,v5.0.0,670,adapted for the PKU_2602 SoC integration (670 differing lines against the upstream version)
cpu_cva6/cva6.sv,large,cva6,https://github.com/openhwgroup/cva6,core/cva6.sv,v5.0.0,1034,adapted for the PKU_2602 SoC integration (1034 differing lines against the upstream version); the inactive RVFI block that referenced the removed `rvfi_o` port is commented out in this release
cpu_cva6/cva6_accel_first_pass_decoder_stub.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cva6_accel_first_pass_decoder_stub.sv,commit 7cd183b710d1 (2023-10-18) .. before 32a3cd56ee7f (2024-03-08),,
cpu_cva6/cvxif_example/cvxif_example_coprocessor.sv,medium,cva6,https://github.com/openhwgroup/cva6,core/cvxif_example/cvxif_example_coprocessor.sv,v5.0.0,11,adapted for the PKU_2602 SoC integration (11 differing lines against the upstream version)
cpu_cva6/cvxif_example/instr_decoder.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cvxif_example/instr_decoder.sv,20240827.feature.interconnect..v5.1.0,,
cpu_cva6/cvxif_fu.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/cvxif_fu.sv,commit c51819dcbdf3 (2023-12-04) .. before fa101fae7a19 (2024-01-25),,
cpu_cva6/decoder.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/decoder.sv,commit 8c14b6aa4a3e (2023-12-17) .. before 3afe870d78ab (2024-01-15),,
cpu_cva6/ex_stage.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/ex_stage.sv,commit c51819dcbdf3 (2023-12-04) .. before 0ce6b40b2658 (2024-01-18),,
cpu_cva6/fpu/README.md,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/README.md,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpnew_cast_multi.sv,include-path,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_cast_multi.sv,v5.0.0..v5.0.1,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
cpu_cva6/fpu/fpnew_classifier.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_classifier.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpnew_divsqrt_multi.sv,small,cvfpu,https://github.com/openhwgroup/cvfpu,src/fpnew_divsqrt_multi.sv,v0.7.0,2,minor local edits (2 differing lines against the upstream version)
cpu_cva6/fpu/fpnew_fma.sv,include-path,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_fma.sv,v5.0.0..v5.0.1,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
cpu_cva6/fpu/fpnew_fma_multi.sv,include-path,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_fma_multi.sv,v5.0.0..v5.0.1,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
cpu_cva6/fpu/fpnew_noncomp.sv,include-path,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_noncomp.sv,v5.0.0..v5.0.1,,include paths adapted to the flat source tree of this project (common_cells -> misc_common)
cpu_cva6/fpu/fpnew_opgroup_block.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_opgroup_block.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpnew_opgroup_fmt_slice.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_opgroup_fmt_slice.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpnew_opgroup_multifmt_slice.sv,small,cvfpu,https://github.com/openhwgroup/cvfpu,src/fpnew_opgroup_multifmt_slice.sv,v0.7.0,5,minor local edits (5 differing lines against the upstream version)
cpu_cva6/fpu/fpnew_rounding.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_rounding.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpnew_top.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/openhwgroup/cvfpu/src/fpnew_top.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpu_div_sqrt_mvp/control_mvp.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/pulp-platform/fpnew/src/fpu_div_sqrt_mvp/hdl/control_mvp.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpu_div_sqrt_mvp/defs_div_sqrt_mvp.sv,small,fpu_div_sqrt_mvp,https://github.com/pulp-platform/fpu_div_sqrt_mvp,hdl/defs_div_sqrt_mvp.sv,v1.0.1,8,minor local edits (8 differing lines against the upstream version)
cpu_cva6/fpu/fpu_div_sqrt_mvp/div_sqrt_mvp_wrapper.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/pulp-platform/fpnew/src/fpu_div_sqrt_mvp/hdl/div_sqrt_mvp_wrapper.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpu_div_sqrt_mvp/div_sqrt_top_mvp.sv,small,fpu_div_sqrt_mvp,https://github.com/pulp-platform/fpu_div_sqrt_mvp,hdl/div_sqrt_top_mvp.sv,v1.0.1,2,minor local edits (2 differing lines against the upstream version)
cpu_cva6/fpu/fpu_div_sqrt_mvp/iteration_div_sqrt_mvp.sv,identical,cva6,https://github.com/openhwgroup/cva6,vendor/pulp-platform/fpnew/src/fpu_div_sqrt_mvp/hdl/iteration_div_sqrt_mvp.sv,v5.0.0..v5.0.1,,
cpu_cva6/fpu/fpu_div_sqrt_mvp/norm_div_sqrt_mvp.sv,medium,fpu_div_sqrt_mvp,https://github.com/pulp-platform/fpu_div_sqrt_mvp,hdl/norm_div_sqrt_mvp.sv,v1.0.1,32,adapted for the PKU_2602 SoC integration (32 differing lines against the upstream version)
cpu_cva6/fpu/fpu_div_sqrt_mvp/nrbd_nrsc_mvp.sv,small,fpu_div_sqrt_mvp,https://github.com/pulp-platform/fpu_div_sqrt_mvp,hdl/nrbd_nrsc_mvp.sv,v1.0.1,2,minor local edits (2 differing lines against the upstream version)
cpu_cva6/fpu/fpu_div_sqrt_mvp/preprocess_mvp.sv,medium,fpu_div_sqrt_mvp,https://github.com/pulp-platform/fpu_div_sqrt_mvp,hdl/preprocess_mvp.sv,v1.0.1,14,adapted for the PKU_2602 SoC integration (14 differing lines against the upstream version)
cpu_cva6/fpu_wrap.sv,identical,cva6,https://github.com/openhwgroup/cva6,core/fpu_wrap.sv,commit 7cd183b710d1 (2023-10-18) .. before fa101fae7a19 (2024-01-25),,
cpu_cva6/frontend/bht.sv,large,cva6,https://github.com/openhwgroup/cva6,core/frontend/bht.sv,v5.0.0,73,adapted for the PKU_2602 SoC integration (73 differing lines against the upstream version)
cpu_cva6/frontend/btb.sv,large,cva6,https://github.com/openhwgroup/cva6,core/frontend/btb.sv,v5.0.0,70,adapted for the PKU_2602 SoC integration (70 differing lines against the upstream version)
cpu_cva6/frontend/frontend.sv,large,cva6,https://github.com/openhwgroup/cva6,core/frontend/frontend.sv,v5.0.0,244,adapted for the PKU_2602 SoC integration (244 differing lines against the upstream version)
